k	Fonction	Dist	tpsExe	Trajet	Iter
0	f1	1421.686874981409	0.10873500000002423	[7 4 6 5 1 2 3 0 9 8]	206
0	f3	1421.686874981409	0.11212299999999686	[7 4 6 5 1 2 3 0 9 8]	81
0	f2	1421.686874981409	0.11160100000006423	[9 0 3 2 1 5 6 4 7 8]	166
0	f1	1421.6868749814091	0.12157799999999952	[7 8 9 0 3 2 1 5 6 4]	94
0	f3	1421.6868749814091	0.11305800000002364	[1 5 6 4 7 8 9 0 3 2]	193
0	f2	1421.6868749814093	0.10984499999995023	[4 7 8 9 0 3 2 1 5 6]	31
0	f1	1421.6868749814091	0.10939500000006319	[1 5 6 4 7 8 9 0 3 2]	190
0	f3	1421.6868749814091	0.11054899999999179	[0 3 2 1 5 6 4 7 8 9]	175
0	f2	1632.9153184670415	0.11038600000006227	[1 0 8 9 2 3 7 4 6 5]	168
0	f1	1421.6868749814091	0.1128879999999981	[6 5 1 2 3 0 9 8 7 4]	288
0	f3	1421.6868749814091	0.11182699999994838	[2 1 5 6 4 7 8 9 0 3]	266
0	f2	1632.9153184670415	0.11108600000000024	[6 5 1 0 8 9 2 3 7 4]	141
0	f1	1632.9153184670415	0.1115429999999833	[1 0 8 9 2 3 7 4 6 5]	55
0	f3	1421.6868749814091	0.12197200000002795	[3 2 1 5 6 4 7 8 9 0]	276
0	f2	1421.6868749814091	0.1217860000000428	[7 8 9 0 3 2 1 5 6 4]	132
0	f1	1421.6868749814091	0.1225289999999859	[6 5 1 2 3 0 9 8 7 4]	185
0	f3	1421.6868749814091	0.11205500000005486	[9 8 7 4 6 5 1 2 3 0]	75
0	f2	1421.6868749814091	0.11085300000002007	[1 5 6 4 7 8 9 0 3 2]	487
0	f1	1708.0788963491611	0.11059599999998682	[6 4 7 8 9 0 5 1 2 3]	146
0	f3	1421.6868749814091	0.10971900000004098	[2 3 0 9 8 7 4 6 5 1]	112
0.01	f2	1421.6868749814091	0.11068199999999706	[0 9 8 7 4 6 5 1 2 3]	225
0.01	f1	1421.6868749814091	0.11053700000002209	[8 7 4 6 5 1 2 3 0 9]	239
0.01	f3	1421.6868749814093	0.11061100000006263	[5 1 2 3 0 9 8 7 4 6]	114
0.01	f2	1421.6868749814091	0.11076600000001235	[2 3 0 9 8 7 4 6 5 1]	57
0.01	f1	1421.6868749814091	0.11041899999997895	[1 2 3 0 9 8 7 4 6 5]	125
0.01	f3	1421.6868749814091	0.11978900000008252	[4 6 5 1 2 3 0 9 8 7]	195
0.01	f2	1421.6868749814091	0.12336099999993166	[3 0 9 8 7 4 6 5 1 2]	192
0.01	f1	1421.6868749814093	0.12457900000003974	[5 1 2 3 0 9 8 7 4 6]	128
0.01	f3	1421.6868749814091	0.12353600000005827	[6 5 1 2 3 0 9 8 7 4]	290
0.01	f2	1421.6868749814091	0.11301100000002862	[3 2 1 5 6 4 7 8 9 0]	166
0.01	f1	1421.6868749814091	0.11027999999998883	[0 9 8 7 4 6 5 1 2 3]	249
0.01	f3	1421.6868749814091	0.11105799999995725	[1 2 3 0 9 8 7 4 6 5]	47
0.01	f2	1421.686874981409	0.1104609999999866	[8 9 0 3 2 1 5 6 4 7]	128
0.01	f1	1421.6868749814091	0.10933199999999488	[0 3 2 1 5 6 4 7 8 9]	266
0.01	f3	1421.686874981409	0.11052000000006501	[8 9 0 3 2 1 5 6 4 7]	101
0.01	f2	1421.6868749814091	0.11114799999995739	[4 6 5 1 2 3 0 9 8 7]	111
0.01	f1	1421.6868749814091	0.10795900000005076	[3 2 1 5 6 4 7 8 9 0]	87
0.01	f3	1683.0069452376415	0.10883799999999155	[8 7 4 6 5 3 2 1 0 9]	422
0.01	f2	1421.6868749814091	0.12339699999995446	[6 5 1 2 3 0 9 8 7 4]	217
0.01	f1	1421.6868749814091	0.12420400000007703	[1 5 6 4 7 8 9 0 3 2]	62
0.01	f3	1708.0788963491614	0.12108499999999367	[5 1 2 3 6 4 7 8 9 0]	19
0.01	f2	1421.6868749814091	0.10963300000003073	[2 3 0 9 8 7 4 6 5 1]	111
0.01	f1	1421.6868749814093	0.11006699999995817	[4 7 8 9 0 3 2 1 5 6]	40
0.01	f3	1421.6868749814091	0.10933599999998478	[6 4 7 8 9 0 3 2 1 5]	198
0.01	f2	1421.6868749814091	0.11035800000001927	[1 2 3 0 9 8 7 4 6 5]	108
0.01	f1	1421.6868749814091	0.10942000000000007	[2 1 5 6 4 7 8 9 0 3]	183
0.01	f3	1421.6868749814091	0.11064499999997679	[4 6 5 1 2 3 0 9 8 7]	297
0.01	f2	1421.6868749814091	0.11193600000001425	[0 9 8 7 4 6 5 1 2 3]	79
0.01	f1	1421.6868749814091	0.11202800000000934	[3 0 9 8 7 4 6 5 1 2]	120
0.01	f3	1421.6868749814091	0.11261400000000776	[0 9 8 7 4 6 5 1 2 3]	109
0.01	f2	1421.6868749814091	0.11808099999996102	[1 5 6 4 7 8 9 0 3 2]	291
0.01	f1	1421.6868749814091	0.11155799999994542	[0 9 8 7 4 6 5 1 2 3]	161
0.01	f3	1421.6868749814091	0.11079399999994166	[3 0 9 8 7 4 6 5 1 2]	129
0.01	f2	1421.686874981409	0.11005999999997584	[9 0 3 2 1 5 6 4 7 8]	57
0.01	f1	1632.9153184670415	0.11258799999995972	[1 5 6 4 7 3 2 9 8 0]	103
0.01	f3	1421.6868749814091	0.1110039999999799	[1 2 3 0 9 8 7 4 6 5]	221
0.01	f2	1708.0788963491611	0.11149999999997817	[1 2 3 6 4 7 8 9 0 5]	134
0.01	f1	1421.6868749814091	0.11267100000009123	[0 9 8 7 4 6 5 1 2 3]	86
0.01	f3	1421.6868749814091	0.11180000000001655	[0 3 2 1 5 6 4 7 8 9]	111
0.01	f2	1421.6868749814091	0.11779599999999846	[8 7 4 6 5 1 2 3 0 9]	244
0.01	f1	1421.6868749814093	0.12202100000001792	[5 1 2 3 0 9 8 7 4 6]	63
0.01	f3	1421.6868749814091	0.12159299999996165	[5 6 4 7 8 9 0 3 2 1]	127
0.01	f2	1421.686874981409	0.12195400000007339	[9 0 3 2 1 5 6 4 7 8]	114
0.01	f1	1421.6868749814091	0.12130700000000161	[5 6 4 7 8 9 0 3 2 1]	74
0.01	f3	1421.6868749814091	0.12148500000000695	[6 4 7 8 9 0 3 2 1 5]	202
0.01	f2	1421.6868749814093	0.12174100000004273	[4 7 8 9 0 3 2 1 5 6]	183
0.01	f1	1421.6868749814091	0.11955599999998867	[7 8 9 0 3 2 1 5 6 4]	102
0.01	f3	1421.6868749814091	0.11022000000002663	[0 3 2 1 5 6 4 7 8 9]	233
0.01	f2	1421.6868749814091	0.11255700000003799	[6 4 7 8 9 0 3 2 1 5]	44
0.01	f1	1421.6868749814091	0.10999200000003384	[6 5 1 2 3 0 9 8 7 4]	71
0.01	f3	1421.6868749814091	0.11207600000000184	[4 6 5 1 2 3 0 9 8 7]	114
0.01	f2	1421.6868749814091	0.11048900000002959	[0 3 2 1 5 6 4 7 8 9]	79
0.01	f1	1632.9153184670415	0.1099219999999832	[6 5 1 0 8 9 2 3 7 4]	101
0.01	f3	1421.6868749814091	0.11132900000006885	[2 3 0 9 8 7 4 6 5 1]	51
0.01	f2	1421.6868749814091	0.11271899999997004	[3 0 9 8 7 4 6 5 1 2]	107
0.01	f1	1421.6868749814091	0.11543200000005527	[3 2 1 5 6 4 7 8 9 0]	178
0.01	f3	1421.6868749814091	0.11129300000004605	[9 8 7 4 6 5 1 2 3 0]	413
0.01	f2	1421.686874981409	0.11186700000007477	[9 0 3 2 1 5 6 4 7 8]	88
0.01	f1	1632.9153184670417	0.1110439999999926	[0 8 9 2 3 7 4 6 5 1]	133
0.01	f3	1421.6868749814091	0.11169199999994817	[3 0 9 8 7 4 6 5 1 2]	154
0.01	f2	1421.6868749814091	0.1113470000000234	[6 4 7 8 9 0 3 2 1 5]	127
0.01	f1	1421.6868749814091	0.11061099999994894	[2 1 5 6 4 7 8 9 0 3]	73
0.01	f3	1421.6868749814091	0.1120339999999942	[2 3 0 9 8 7 4 6 5 1]	122
0.01	f2	1421.6868749814091	0.11215400000003228	[7 8 9 0 3 2 1 5 6 4]	403
0.01	f1	1421.6868749814091	0.11458400000003621	[6 4 7 8 9 0 3 2 1 5]	269
0.01	f3	1421.6868749814091	0.1230560000000196	[2 1 5 6 4 7 8 9 0 3]	95
0.01	f2	1421.686874981409	0.12322099999994407	[7 4 6 5 1 2 3 0 9 8]	207
0.01	f1	1421.6868749814091	0.12143000000003212	[0 9 8 7 4 6 5 1 2 3]	134
0.01	f3	1462.5238385422504	0.12290499999994609	[0 9 2 3 1 5 6 4 7 8]	474
0.01	f2	1421.6868749814091	0.12157799999999952	[7 8 9 0 3 2 1 5 6 4]	124
0.01	f1	1421.6868749814091	0.12216000000000804	[0 3 2 1 5 6 4 7 8 9]	19
0.01	f3	1421.6868749814091	0.12154499999996915	[2 1 5 6 4 7 8 9 0 3]	79
0.01	f2	1421.6868749814091	0.11345299999993586	[0 9 8 7 4 6 5 1 2 3]	157
0.01	f1	1421.6868749814091	0.11255200000005061	[0 9 8 7 4 6 5 1 2 3]	72
0.01	f3	1421.6868749814091	0.11502599999994345	[8 7 4 6 5 1 2 3 0 9]	304
0.01	f2	1421.686874981409	0.11809200000004694	[7 4 6 5 1 2 3 0 9 8]	140
0.01	f1	1421.6868749814091	0.11513999999999669	[0 3 2 1 5 6 4 7 8 9]	215
0.01	f3	1421.6868749814091	0.11103500000001532	[1 2 3 0 9 8 7 4 6 5]	484
0.01	f2	1421.6868749814091	0.11256300000002284	[3 2 1 5 6 4 7 8 9 0]	61
0.01	f1	1632.9153184670413	0.11256200000002536	[7 4 6 5 1 0 8 9 2 3]	24
0.01	f3	1421.6868749814091	0.11572699999999259	[0 9 8 7 4 6 5 1 2 3]	406
0.01	f2	1421.6868749814091	0.1144769999999653	[8 7 4 6 5 1 2 3 0 9]	72
0.01	f1	1421.6868749814091	0.11018100000001141	[0 9 8 7 4 6 5 1 2 3]	213
0.01	f3	1421.6868749814091	0.11020399999995334	[0 9 8 7 4 6 5 1 2 3]	32
0.01	f2	1421.6868749814091	0.11037399999997888	[9 8 7 4 6 5 1 2 3 0]	75
0.01	f1	1421.6868749814091	0.11319300000002386	[0 3 2 1 5 6 4 7 8 9]	74
0.01	f3	1421.686874981409	0.11275499999999283	[7 4 6 5 1 2 3 0 9 8]	85
0.01	f2	1421.6868749814091	0.11249199999997472	[9 8 7 4 6 5 1 2 3 0]	90
0.01	f1	1421.6868749814091	0.11394300000006297	[6 5 1 2 3 0 9 8 7 4]	143
0.01	f3	1421.6868749814091	0.11014000000000124	[3 0 9 8 7 4 6 5 1 2]	409
0.01	f2	1421.6868749814091	0.12429400000007718	[6 5 1 2 3 0 9 8 7 4]	338
0.01	f1	1421.6868749814091	0.12556399999994028	[1 5 6 4 7 8 9 0 3 2]	143
0.01	f3	1421.6868749814091	0.12120200000003933	[1 2 3 0 9 8 7 4 6 5]	138
0.01	f2	1421.6868749814091	0.12147200000003977	[4 6 5 1 2 3 0 9 8 7]	141
0.01	f1	1708.0788963491614	0.1236829999999145	[9 0 5 1 2 3 6 4 7 8]	51
0.01	f3	1421.6868749814091	0.1252919999999449	[2 3 0 9 8 7 4 6 5 1]	110
0.01	f2	1421.6868749814091	0.12146199999995133	[1 5 6 4 7 8 9 0 3 2]	170
0.01	f1	1436.8404634656006	0.1214790000000221	[4 7 8 9 2 3 0 1 5 6]	468
0.01	f3	1421.6868749814093	0.12319300000001476	[4 7 8 9 0 3 2 1 5 6]	318
0.01	f2	1421.6868749814091	0.1208800000000565	[3 2 1 5 6 4 7 8 9 0]	141
0.01	f1	1421.6868749814091	0.11637399999995068	[3 0 9 8 7 4 6 5 1 2]	188
0.01	f3	1421.6868749814091	0.11104100000000017	[7 8 9 0 3 2 1 5 6 4]	494
0.01	f2	1421.6868749814093	0.11156600000003891	[4 7 8 9 0 3 2 1 5 6]	315
0.01	f1	1421.6868749814091	0.11116699999990942	[6 4 7 8 9 0 3 2 1 5]	214
0.01	f3	1421.686874981409	0.10908099999994647	[9 0 3 2 1 5 6 4 7 8]	24
0.01	f2	1421.6868749814091	0.11058399999990343	[2 1 5 6 4 7 8 9 0 3]	212
0.01	f1	1421.6868749814091	0.11022299999990537	[2 3 0 9 8 7 4 6 5 1]	48
0.01	f3	1421.6868749814091	0.11051900000006754	[1 2 3 0 9 8 7 4 6 5]	168
0.01	f2	1421.6868749814091	0.11019900000007965	[3 2 1 5 6 4 7 8 9 0]	87
0.01	f1	1421.6868749814091	0.11403299999994942	[6 4 7 8 9 0 3 2 1 5]	235
0.01	f3	1421.6868749814091	0.1203570000000127	[0 3 2 1 5 6 4 7 8 9]	117
0.01	f2	1421.6868749814091	0.1097220000000334	[0 9 8 7 4 6 5 1 2 3]	49
0.01	f1	1421.6868749814091	0.11060799999995652	[8 7 4 6 5 1 2 3 0 9]	141
0.01	f3	1708.0788963491614	0.11323000000004413	[4 6 3 2 1 5 0 9 8 7]	310
0.01	f2	1421.6868749814091	0.11040800000000672	[3 0 9 8 7 4 6 5 1 2]	185
0.01	f1	1421.6868749814091	0.11036000000001422	[3 0 9 8 7 4 6 5 1 2]	264
0.01	f3	1448.2906288942086	0.11271899999997004	[8 7 4 6 5 1 2 3 9 0]	436
0.01	f2	1421.6868749814091	0.1112070000000358	[6 5 1 2 3 0 9 8 7 4]	115
0.01	f1	1421.6868749814091	0.11028999999996358	[0 3 2 1 5 6 4 7 8 9]	209
0.01	f3	1421.686874981409	0.11132600000007642	[7 4 6 5 1 2 3 0 9 8]	186
0.01	f2	1421.6868749814091	0.12176699999997709	[0 9 8 7 4 6 5 1 2 3]	216
0.01	f1	1421.686874981409	0.11367299999994884	[9 0 3 2 1 5 6 4 7 8]	130
0.01	f3	1421.686874981409	0.11049500000001444	[9 0 3 2 1 5 6 4 7 8]	484
0.01	f2	1421.6868749814091	0.1099179999999933	[0 9 8 7 4 6 5 1 2 3]	164
0.01	f1	1421.6868749814091	0.11139400000001842	[8 7 4 6 5 1 2 3 0 9]	133
0.01	f3	1421.6868749814091	0.11026300000003175	[2 3 0 9 8 7 4 6 5 1]	423
0.01	f2	1421.6868749814091	0.10990300000003117	[3 2 1 5 6 4 7 8 9 0]	262
0.01	f1	1632.9153184670417	0.11142500000005384	[0 8 9 2 3 7 4 6 5 1]	45
0.01	f3	1708.0788963491614	0.11109299999998257	[4 6 3 2 1 5 0 9 8 7]	496
0.01	f2	1421.686874981409	0.10952499999996235	[8 9 0 3 2 1 5 6 4 7]	79
0.01	f1	1421.6868749814091	0.11725699999999506	[6 5 1 2 3 0 9 8 7 4]	104
0.01	f3	1421.686874981409	0.12073700000007648	[8 9 0 3 2 1 5 6 4 7]	131
0.01	f2	1421.6868749814091	0.11043799999993098	[1 5 6 4 7 8 9 0 3 2]	183
0.01	f1	1421.6868749814091	0.10926600000004782	[9 8 7 4 6 5 1 2 3 0]	121
0.01	f3	2117.2873996668063	0.11159399999996822	[5 9 0 8 1 2 3 7 4 6]	494
0.01	f2	1421.6868749814091	0.10971100000006118	[0 9 8 7 4 6 5 1 2 3]	108
0.01	f1	1421.6868749814091	0.11125599999991209	[0 3 2 1 5 6 4 7 8 9]	89
0.01	f3	1421.6868749814091	0.10982900000010432	[7 8 9 0 3 2 1 5 6 4]	72
0.01	f2	1632.9153184670415	0.11084700000003522	[7 3 2 9 8 0 1 5 6 4]	174
0.01	f1	1421.6868749814093	0.11068199999999706	[4 7 8 9 0 3 2 1 5 6]	151
0.01	f3	1421.6868749814091	0.11144999999999072	[3 2 1 5 6 4 7 8 9 0]	101
0.01	f2	1421.6868749814091	0.10995900000000347	[1 5 6 4 7 8 9 0 3 2]	149
0.01	f1	1421.6868749814093	0.1107000000000653	[5 1 2 3 0 9 8 7 4 6]	60
0.01	f3	1421.6868749814091	0.11069999999995161	[1 5 6 4 7 8 9 0 3 2]	240
0.01	f2	1421.6868749814091	0.11068499999998949	[2 3 0 9 8 7 4 6 5 1]	98
0.01	f1	1421.6868749814091	0.11133999999992739	[6 5 1 2 3 0 9 8 7 4]	172
0.01	f3	1421.6868749814091	0.11431900000002315	[6 4 7 8 9 0 3 2 1 5]	431
0.01	f2	1421.6868749814091	0.10914700000000721	[3 0 9 8 7 4 6 5 1 2]	50
0.01	f1	1421.6868749814091	0.11172199999998611	[6 5 1 2 3 0 9 8 7 4]	160
0.01	f3	1421.6868749814093	0.11069700000007288	[5 1 2 3 0 9 8 7 4 6]	95
0.01	f2	1708.0788963491614	0.12294899999994868	[7 4 6 3 2 1 5 0 9 8]	117
0.01	f1	1421.6868749814091	0.12058200000001307	[6 5 1 2 3 0 9 8 7 4]	91
0.01	f3	1421.6868749814091	0.110349000000042	[6 4 7 8 9 0 3 2 1 5]	61
0.01	f2	1421.6868749814091	0.10928799999999228	[3 2 1 5 6 4 7 8 9 0]	329
0.01	f1	1421.6868749814091	0.10990400000002865	[2 1 5 6 4 7 8 9 0 3]	122
0.01	f3	1421.6868749814091	0.11066500000003998	[8 7 4 6 5 1 2 3 0 9]	113
0.01	f2	1421.6868749814091	0.1113070000000107	[3 0 9 8 7 4 6 5 1 2]	177
0.01	f1	1421.6868749814091	0.1108880000000454	[1 5 6 4 7 8 9 0 3 2]	70
0.01	f3	1421.6868749814091	0.11192699999992328	[7 8 9 0 3 2 1 5 6 4]	256
0.01	f2	1421.6868749814091	0.11066200000004756	[5 6 4 7 8 9 0 3 2 1]	220
0.01	f1	1632.9153184670415	0.11071400000002996	[5 1 0 8 9 2 3 7 4 6]	67
0.01	f3	1421.6868749814091	0.11731699999995726	[2 1 5 6 4 7 8 9 0 3]	86
0.01	f2	1421.6868749814091	0.11057900000002974	[9 8 7 4 6 5 1 2 3 0]	124
0.01	f1	1421.686874981409	0.11190299999998388	[9 0 3 2 1 5 6 4 7 8]	177
0.01	f3	1421.686874981409	0.10982000000001335	[9 0 3 2 1 5 6 4 7 8]	283
0.01	f2	1421.6868749814091	0.11181899999996858	[7 8 9 0 3 2 1 5 6 4]	61
0.01	f1	1421.6868749814093	0.11130400000001828	[5 1 2 3 0 9 8 7 4 6]	43
0.01	f3	1421.6868749814093	0.1116940000000568	[4 7 8 9 0 3 2 1 5 6]	111
0.01	f2	1421.6868749814091	0.11271499999998014	[0 3 2 1 5 6 4 7 8 9]	42
0.01	f1	1421.686874981409	0.11164599999995062	[9 0 3 2 1 5 6 4 7 8]	417
0.01	f3	1421.6868749814091	0.11360799999999927	[4 6 5 1 2 3 0 9 8 7]	131
0.01	f2	1421.686874981409	0.11689699999999448	[7 4 6 5 1 2 3 0 9 8]	186
0.01	f1	1421.6868749814091	0.1148520000000417	[3 2 1 5 6 4 7 8 9 0]	109
0.01	f3	1421.6868749814091	0.11627099999998336	[9 8 7 4 6 5 1 2 3 0]	148
0.01	f2	1421.6868749814091	0.11432400000001053	[6 5 1 2 3 0 9 8 7 4]	343
0.01	f1	1421.686874981409	0.11351700000000164	[8 9 0 3 2 1 5 6 4 7]	157
0.01	f3	1421.6868749814091	0.11310200000002624	[1 2 3 0 9 8 7 4 6 5]	149
0.01	f2	1421.6868749814091	0.11373700000001463	[3 0 9 8 7 4 6 5 1 2]	79
0.01	f1	1421.6868749814091	0.11280699999997523	[5 6 4 7 8 9 0 3 2 1]	270
0.01	f3	1421.6868749814091	0.12247000000002117	[4 6 5 1 2 3 0 9 8 7]	242
0.01	f2	1421.6868749814091	0.12024999999994179	[6 4 7 8 9 0 3 2 1 5]	176
0.01	f1	1421.6868749814091	0.11603300000001582	[1 2 3 0 9 8 7 4 6 5]	21
0.01	f3	1421.6868749814091	0.11275100000000293	[0 9 8 7 4 6 5 1 2 3]	50
0.01	f2	1421.6868749814093	0.10994300000004387	[4 7 8 9 0 3 2 1 5 6]	57
0.01	f1	1421.6868749814091	0.11119499999995242	[6 4 7 8 9 0 3 2 1 5]	217
0.01	f3	1421.6868749814091	0.11326800000006187	[3 2 1 5 6 4 7 8 9 0]	232
0.01	f2	1632.9153184670415	0.11049300000001949	[8 9 2 3 7 4 6 5 1 0]	32
0.01	f1	1632.9153184670415	0.11530199999992874	[9 2 3 7 4 6 5 1 0 8]	113
0.01	f3	1421.6868749814091	0.11493600000005699	[4 6 5 1 2 3 0 9 8 7]	325
0.01	f2	1421.6868749814091	0.11952000000007956	[1 2 3 0 9 8 7 4 6 5]	83
0.01	f1	1421.686874981409	0.11797899999999117	[9 0 3 2 1 5 6 4 7 8]	73
0.01	f3	1421.6868749814091	0.11390399999993406	[1 5 6 4 7 8 9 0 3 2]	219
0.01	f2	1421.6868749814091	0.11293799999998555	[3 2 1 5 6 4 7 8 9 0]	401
0.01	f1	1421.6868749814091	0.1098660000000109	[1 2 3 0 9 8 7 4 6 5]	109
0.01	f3	1421.6868749814093	0.10950900000000274	[5 1 2 3 0 9 8 7 4 6]	317
0.01	f2	1421.6868749814091	0.11234799999999723	[0 3 2 1 5 6 4 7 8 9]	285
0.01	f1	1421.6868749814091	0.11430200000006607	[5 6 4 7 8 9 0 3 2 1]	130
0.01	f3	1421.6868749814091	0.11418600000001788	[8 7 4 6 5 1 2 3 0 9]	44
0.01	f2	1421.6868749814091	0.11074900000005528	[2 3 0 9 8 7 4 6 5 1]	160
0.01	f1	1421.686874981409	0.1225009999999429	[7 4 6 5 1 2 3 0 9 8]	245
0.01	f3	1421.6868749814093	0.12295900000003712	[4 7 8 9 0 3 2 1 5 6]	160
0.01	f2	1421.6868749814091	0.12277399999993577	[4 6 5 1 2 3 0 9 8 7]	104
0.01	f1	1421.6868749814091	0.1256590000000415	[9 8 7 4 6 5 1 2 3 0]	215
0.01	f3	1421.6868749814091	0.12283700000000408	[9 8 7 4 6 5 1 2 3 0]	246
0.01	f2	1421.686874981409	0.12098399999990761	[8 9 0 3 2 1 5 6 4 7]	184
0.01	f1	1421.6868749814093	0.11637699999994311	[4 7 8 9 0 3 2 1 5 6]	212
0.01	f3	1421.6868749814093	0.11021500000003925	[4 7 8 9 0 3 2 1 5 6]	209
0.01	f2	1421.6868749814091	0.11384999999995671	[3 2 1 5 6 4 7 8 9 0]	64
0.01	f1	1632.9153184670413	0.11464799999998831	[7 4 6 5 1 0 8 9 2 3]	80
0.01	f3	1421.6868749814093	0.1110439999999926	[5 1 2 3 0 9 8 7 4 6]	288
0.01	f2	1421.6868749814091	0.11178499999994074	[6 5 1 2 3 0 9 8 7 4]	322
0.01	f1	1421.6868749814091	0.11366699999996399	[2 3 0 9 8 7 4 6 5 1]	51
0.01	f3	1421.6868749814091	0.1120379999999841	[5 6 4 7 8 9 0 3 2 1]	241
0.01	f2	1421.6868749814093	0.11333200000001398	[4 7 8 9 0 3 2 1 5 6]	111
0.01	f1	1708.0788963491611	0.11896500000000287	[0 9 8 7 4 6 3 2 1 5]	53
0.01	f3	1421.6868749814091	0.11965500000007978	[9 8 7 4 6 5 1 2 3 0]	80
0.01	f2	1421.6868749814091	0.11447999999995773	[9 8 7 4 6 5 1 2 3 0]	260
0.01	f1	1421.6868749814091	0.10992700000008426	[1 5 6 4 7 8 9 0 3 2]	241
0.01	f3	1421.6868749814091	0.11277099999995244	[3 0 9 8 7 4 6 5 1 2]	279
0.01	f2	1421.6868749814091	0.11686799999995401	[6 4 7 8 9 0 3 2 1 5]	253
0.01	f1	1632.9153184670413	0.11223099999995156	[2 9 8 0 1 5 6 4 7 3]	88
0.01	f3	1421.6868749814091	0.11129399999992984	[6 4 7 8 9 0 3 2 1 5]	497
0.01	f2	1421.686874981409	0.10996399999999085	[9 0 3 2 1 5 6 4 7 8]	232
0.01	f1	1421.6868749814091	0.1097300000000132	[7 8 9 0 3 2 1 5 6 4]	255
0.01	f3	1421.6868749814091	0.11687899999992624	[5 6 4 7 8 9 0 3 2 1]	271
0.01	f2	1421.686874981409	0.11311000000000604	[9 0 3 2 1 5 6 4 7 8]	50
0.01	f1	1421.6868749814093	0.11201099999993858	[4 7 8 9 0 3 2 1 5 6]	361
0.01	f3	1421.686874981409	0.11255700000003799	[7 4 6 5 1 2 3 0 9 8]	241
0.01	f2	1421.6868749814091	0.11305600000002869	[3 2 1 5 6 4 7 8 9 0]	89
0.01	f1	1421.686874981409	0.11104499999999007	[7 4 6 5 1 2 3 0 9 8]	272
0.01	f3	1421.6868749814091	0.11120200000004843	[4 6 5 1 2 3 0 9 8 7]	196
0.01	f2	1421.6868749814091	0.11410699999998997	[3 2 1 5 6 4 7 8 9 0]	165
0.01	f1	1421.6868749814091	0.11249499999996715	[5 6 4 7 8 9 0 3 2 1]	173
0.01	f3	1421.6868749814091	0.1112790000000814	[0 9 8 7 4 6 5 1 2 3]	51
0.01	f2	1421.6868749814091	0.12261399999999867	[2 3 0 9 8 7 4 6 5 1]	139
0.01	f1	1421.6868749814091	0.12252000000000862	[9 8 7 4 6 5 1 2 3 0]	145
0.01	f3	1421.6868749814091	0.12143599999990329	[6 5 1 2 3 0 9 8 7 4]	74
0.01	f2	1421.686874981409	0.12246300000003885	[9 0 3 2 1 5 6 4 7 8]	198
0.01	f1	1421.6868749814091	0.12560399999995298	[2 3 0 9 8 7 4 6 5 1]	273
0.01	f3	1421.686874981409	0.12169800000003761	[8 9 0 3 2 1 5 6 4 7]	215
0.01	f2	1421.6868749814091	0.1213549999999941	[2 3 0 9 8 7 4 6 5 1]	121
0.01	f1	1421.6868749814091	0.12154099999997925	[0 3 2 1 5 6 4 7 8 9]	110
0.01	f3	1421.686874981409	0.12312900000006266	[9 0 3 2 1 5 6 4 7 8]	244
0.01	f2	1421.686874981409	0.12114899999994577	[7 4 6 5 1 2 3 0 9 8]	49
0.01	f1	1421.6868749814091	0.1209760000000415	[0 3 2 1 5 6 4 7 8 9]	79
0.01	f3	1421.6868749814091	0.116504999999961	[6 5 1 2 3 0 9 8 7 4]	269
0.01	f2	1421.6868749814091	0.11002700000005916	[3 0 9 8 7 4 6 5 1 2]	159
0.01	f1	1421.6868749814091	0.11233900000001995	[2 1 5 6 4 7 8 9 0 3]	136
0.01	f3	1421.6868749814091	0.10993199999995795	[2 3 0 9 8 7 4 6 5 1]	154
0.01	f2	1421.6868749814091	0.11208399999998164	[4 6 5 1 2 3 0 9 8 7]	124
0.01	f1	1421.6868749814091	0.11042699999995875	[2 3 0 9 8 7 4 6 5 1]	164
0.01	f3	1421.686874981409	0.11210400000004483	[9 0 3 2 1 5 6 4 7 8]	112
0.01	f2	1421.6868749814091	0.11177300000008472	[0 3 2 1 5 6 4 7 8 9]	139
0.01	f1	1421.6868749814091	0.11201699999992343	[5 6 4 7 8 9 0 3 2 1]	118
0.01	f3	1708.0788963491611	0.12015099999996437	[1 2 3 6 4 7 8 9 0 5]	128
0.01	f2	1421.6868749814091	0.11513500000000931	[9 8 7 4 6 5 1 2 3 0]	101
0.01	f1	1421.6868749814091	0.11361599999997907	[3 0 9 8 7 4 6 5 1 2]	91
0.01	f3	1421.6868749814091	0.10990000000003874	[8 7 4 6 5 1 2 3 0 9]	239
0.01	f2	1421.6868749814091	0.11195099999997637	[9 8 7 4 6 5 1 2 3 0]	258
0.01	f1	1421.6868749814091	0.1113390000000436	[0 3 2 1 5 6 4 7 8 9]	72
0.01	f3	1686.45929588524	0.11177699999996094	[3 2 9 0 8 7 4 5 6 1]	484
0.01	f2	1421.6868749814091	0.1107600000000275	[4 6 5 1 2 3 0 9 8 7]	103
0.01	f1	1708.0788963491611	0.11245899999994435	[9 8 7 4 6 3 2 1 5 0]	37
0.01	f3	1421.686874981409	0.11158199999999852	[9 0 3 2 1 5 6 4 7 8]	151
0.01	f2	1421.6868749814093	0.11959200000001147	[5 1 2 3 0 9 8 7 4 6]	42
0.01	f1	1421.6868749814091	0.12410499999998592	[1 5 6 4 7 8 9 0 3 2]	85
